nr,i1_legid,i1_rcs_p,i1_rcs_e,i1_dep_1_p,i1_dep_1_e,i1_dep_1_place,i1_rcf_1_p,i1_rcf_1_e,i1_rcf_1_place,i1_dep_2_p,i1_dep_2_e,i1_dep_2_place,i1_rcf_2_p,i1_rcf_2_e,i1_rcf_2_place,i1_dlv_p,i1_dlv_e,i1_hops,i2_legid,i2_rcs_p,i2_rcs_e,i2_dep_1_p,i2_dep_1_e,i2_dep_1_place,i2_rcf_1_p,i2_rcf_1_e,i2_rcf_1_place,i2_dep_2_p,i2_dep_2_e,i2_dep_2_place,i2_rcf_2_p,i2_rcf_2_e,i2_rcf_2_place,i2_dlv_p,i2_dlv_e,i2_hops,i3_legid,i3_rcs_p,i3_rcs_e,i3_dep_1_p,i3_dep_1_e,i3_dep_1_place,i3_rcf_1_p,i3_rcf_1_e,i3_rcf_1_place,i3_dlv_p,i3_dlv_e,i3_hops,o_legid,o_rcs_p,o_rcs_e,o_dep_1_p,o_dep_1_e,o_dep_1_place,o_rcf_1_p,o_rcf_1_e,o_rcf_1_place,o_dep_2_p,o_dep_2_e,o_dep_2_place,o_rcf_2_p,o_rcf_2_e,o_rcf_2_place,o_dlv_p,o_dlv_e,o_hops,legs,i1_rcs_p_normalized,i1_rcs_e_normalized,i1_dep_1_p_normalized,i1_dep_1_e_normalized,i1_rcf_1_p_normalized,i1_rcf_1_e_normalized,i1_dlv_p_normalized,i1_dlv_e_normalized,o_rcs_p_normalized,o_rcs_e_normalized,o_dep_1_p_normalized,o_dep_1_e_normalized,o_rcf_1_p_normalized,o_rcf_1_e_normalized,o_dlv_p_normalized,o_dlv_e_normalized
36.0,4535.0,5877.0,5505.0,240.0,584.0,548.0,920.0,157.0,128.0,,,,,,,3960.0,859.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14151.0,1315.0,929.0,240.0,590.0,128.0,845.0,502.0,206.0,,,,,,,3960.0,636.0,1.0,1.0,0.1244463282822931,0.1187332815601001,0.05890753302392003,0.06099484698706489,0.1757220763482125,0.0037792299818911893,0.3882896764252697,0.009431058740766796,0.026663410066963832,0.018933365977067775,0.09803921568627451,0.04673966334368361,0.16191054442420563,0.09077731473092951,0.32978723404255317,0.0011336674230400497
37.0,2172.0,2713.0,2080.0,90.0,697.0,700.0,1100.0,625.0,597.0,,,,,,,3780.0,3734.0,1.0,2267,4843.0,3975.0,90.0,928.0,700,905.0,493.0,597,,,,,,,3780.0,19652.0,1,12789,1329.0,569.0,420.0,1150.0,349,1160.0,950.0,597,635.0,1314.0,1,5014.0,1048.0,163.0,180.0,1005.0,597.0,1050.0,981.0,815.0,600.0,668.0,815,260.0,192.0,134,5160.0,1421.0,2.0,3.0,0.05739112005934089,0.04484856329277763,0.0053552302749018225,0.07287832579661373,0.21207836800646335,0.016061727423037554,0.3697996918335902,0.041032799859303554,0.021228959312857464,0.0033051781123760557,0.058823529411764705,0.08065043307730022,0.20340012143290834,0.17756840007247687,0.43617021276595747,0.0025351303003415286
38.0,11135.0,898.0,29.0,240.0,1049.0,597.0,950.0,773.0,349.0,1365.0,1485.0,349,927.0,894.0,556,393.0,529.0,2.0,2916,1213.0,1161.0,360.0,352.0,441,875.0,716.0,349,999.0,1042.0,349,928.0,937.0,556,1143.0,1137.0,2,11419,490.0,515.0,300.0,219.0,468,1115.0,946.0,349,1143.0,1125.0,2,1206.0,4654.0,4545.0,180.0,199.0,556.0,555.0,551.0,134.0,205.0,240.0,134,775.0,779.0,339,2820.0,1125.0,2.0,3.0,0.018925505987072162,0.0006040210544481836,0.05890753302392003,0.10989588810600484,0.1817814582912543,0.019945936015536833,0.02187981510015408,0.00580372845585649,0.09462457511550752,0.09270820581874566,0.058823529411764705,0.014789998365746036,0.1032179720704311,0.09965573473455336,0.22872340425531915,0.0020066806039323085
39.0,13641.0,14854.0,14484.0,300.0,688.0,555.0,735.0,719.0,371.0,,,,,,,1560.0,53.0,1.0,13608,3190.0,2084.0,300.0,1377.0,308,840.0,659.0,371,,,,,,,1560.0,315.0,1,13585,385.0,77.0,300.0,639.0,555,805.0,710.0,371,1560.0,44.0,1,7066.0,2920.0,2875.0,300.0,303.0,371.0,855.0,727.0,308.0,185.0,316.0,308,300.0,93.0,761,2100.0,1591.0,2.0,3.0,0.3146974674154922,0.312429890413323,0.08032845412352732,0.07193185403302135,0.13835588769945467,0.018528724772327636,0.14175654853620956,0.0005715793176222301,0.05933117583603021,0.05863630799363447,0.13725490196078433,0.023288118973688512,0.1639344262295082,0.1315455698496104,0.1648936170212766,0.0028386318151711483
40.0,10206.0,1476.0,1147.0,240.0,525.0,798.0,740.0,596.0,815.0,,,,,,,5590.0,1425.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7655.0,390.0,104.0,180.0,444.0,815.0,225.0,162.0,128.0,675.0,441.0,128,390.0,345.0,678,3960.0,6015.0,2.0,1.0,0.031175161597965455,0.024721718871343515,0.05890753302392003,0.054790198759070353,0.13936578468996164,0.015300632496128916,0.5557267591165896,0.015652479774885684,0.007836193034947387,0.002101440404782307,0.058823529411764705,0.03480960941330283,0.03642987249544627,0.029171951440478346,0.32978723404255317,0.010736812412854896
41.0,11942.0,112.0,73.0,120.0,99.0,256.0,980.0,1610.0,815.0,,,,,,,5440.0,714.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13298.0,132.0,103.0,135.0,107.0,815.0,295.0,193.0,527.0,,,,,,,5100.0,68.0,1.0,1.0,0.0022676698103210767,0.001553196997152472,0.01606569082470546,0.009990535282364077,0.1878408402342961,0.04191271028527937,0.5403184386235234,0.007837231797397115,0.0025849260141255015,0.0020810380707552943,0.029411764705882346,0.007272430135643079,0.05059704513256426,0.03478891103460772,0.4308510638297872,0.00011961530290343832
42.0,9153.0,781.0,41.0,150.0,865.0,727.0,125.0,172.0,128.0,1845.0,1786.0,128,675.0,592.0,555,4200.0,3985.0,2.0,11932,139.0,197.0,180.0,62.0,256,980.0,1497.0,815,1485.0,979.0,815,685.0,670.0,555,5760.0,1202.0,2,1146,1320.0,1230.0,300.0,347.0,690,750.0,655.0,555,1560.0,1633.0,1,8022.0,14735.0,14618.0,300.0,396.0,555.0,740.0,536.0,371.0,,,,,,,1560.0,115.0,1.0,3.0,0.016445904418777153,0.0008628872206402624,0.026776151374509106,0.09054579871700494,0.015148454857604524,0.004172899771671522,0.41294298921417566,0.04379176925782624,0.29981071014227273,0.2982209164728445,0.13725490196078433,0.03088739990194476,0.14065978546852864,0.09693785105997463,0.11702127659574468,0.0002035245452386861
43.0,2315.0,22224.0,21475.0,90.0,1785.0,476.0,1120.0,871.0,128.0,,,,,,,3780.0,354.0,1.0,1712,826.0,90.0,240.0,922.0,456,1015.0,795.0,128,,,,,,,3960.0,1025.0,1,4532,3355.0,3064.0,240.0,495.0,548,920.0,693.0,128,3960.0,311.0,1,12677.0,2974.0,1028.0,90.0,1968.0,128.0,1430.0,1157.0,700.0,,,,,,,3780.0,159.0,1.0,3.0,0.47089117304228034,0.4632410044007248,0.0053552302749018225,0.1872962456620044,0.2161179559684912,0.022517911975435,0.3697996918335902,0.0038801442138586,0.060430278235737114,0.02095319704574203,0.0,0.1593397613989214,0.28030763003440595,0.20945823518753395,0.31382978723404253,0.00028207787848870527
44.0,8251.0,1863.0,1181.0,90.0,712.0,308.0,1255.0,946.0,233.0,,,,,,,3780.0,797.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7494.0,1540.0,1525.0,150.0,116.0,233.0,90.0,155.0,349.0,915.0,856.0,349,282.0,127.0,749,1178.0,1055.0,2.0,1.0,0.039376920631556636,0.02545517300888774,0.0053552302749018225,0.07445577873593438,0.24338517471217938,0.024486260924336666,0.3697996918335902,0.00874956032360183,0.031243003399075944,0.031093157057167337,0.0392156862745098,0.008007844419022716,0.009107468123861567,0.027903605725674942,0.08315602836879434,0.0018817093919436417
45.0,9962.0,990.0,248.0,240.0,925.0,281.0,415.0,204.0,815.0,,,,,,,5280.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9872.0,180.0,111.0,240.0,260.0,815.0,500.0,527.0,313.0,,,,,,,6000.0,7497.0,1.0,1.0,0.02087527816043234,0.00532832858745362,0.05890753302392003,0.09685561047428752,0.07372248030700868,0.00501272865653623,0.5238828967642527,0.00014289482940555752,0.0035619059249760846,0.002244256742971396,0.09803921568627451,0.01977447295309691,0.09208662214126695,0.0953071208552274,0.5106382978723404,0.013382631500957814
46.0,561.0,315.0,3.0,165.0,432.0,128.0,1275.0,1031.0,413.0,,,,,,,3960.0,985.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10223.0,1374.0,685.0,90.0,728.0,413.0,855.0,458.0,700.0,,,,,,,3780.0,1475.0,1.0,1.0,0.006569884497191905,4.314436103201312e-05,0.03213138164941093,0.04500999053528237,0.24742476267420724,0.02671705639975855,0.3882896764252697,0.010816039395005276,0.02786428120738434,0.01395519647447668,0.0,0.058016015688838046,0.1639344262295082,0.08280485595216525,0.31382978723404253,0.002631536663875643
47.0,828.0,180.0,90.0,150.0,194.0,485.0,140.0,105.0,128.0,,,,,,,4200.0,588.0,1.0,2817,7.0,32.0,180.0,95.0,166,220.0,146.0,128,,,,,,,4140.0,3803.0,1,,,,,,,,,,,,,6924.0,364.0,175.0,150.0,300.0,128.0,635.0,612.0,413.0,,,,,,,4230.0,297.0,1.0,2.0,0.003708805764543817,0.0019199240659245837,0.026776151374509106,0.01998107056472815,0.018178145829125428,0.0024145080439860376,0.41294298921417566,0.006452251143158635,0.007306995583236654,0.0035500061207002077,0.0392156862745098,0.023042980879228632,0.11940902651285165,0.11070846167784018,0.3537234042553191,0.00052844969640922
48.0,4562.0,3637.0,3296.0,90.0,370.0,671.0,795.0,654.0,700.0,460.0,649.0,700,1885.0,1625.0,308,3780.0,904.0,2.0,12999,2388.0,2238.0,90.0,193.0,671,815.0,498.0,700,1105.0,1418.0,700,1850.0,1312.0,308,3780.0,1220.0,2,,,,,,,,,,,,,7406.0,670.0,11.0,300.0,911.0,308.0,930.0,951.0,597.0,,,,,,,2760.0,3792.0,1.0,2.0,0.07697361449613224,0.07108033480024162,0.0053552302749018225,0.03848985171942371,0.15047465158553827,0.016822822349946198,0.3697996918335902,0.00992569468870911,0.013535242514909122,0.0002040233402701269,0.13725490196078433,0.07296943945089067,0.1791135397692775,0.17213263272331944,0.22340425531914895,0.0067680837807005175
49.0,13455.0,3325.0,2849.0,300.0,716.0,411.0,1100.0,827.0,349.0,1785.0,2014.0,349,2826.0,2927.0,614,384.0,2.0,2.0,10674,1064.0,80.0,240.0,1164.0,815,265.0,244.0,614,,,,,,,5460.0,4262.0,1,10584,986.0,95.0,240.0,1073.0,815,265.0,202.0,614,5460.0,1202.0,1,9408.0,43.0,21.0,150.0,157.0,614.0,455.0,143.0,815.0,,,,,,,3565.0,3720.0,1.0,3.0,0.07036134364734556,0.06143757010958668,0.08032845412352732,0.07487643285308655,0.21207836800646335,0.021363147258746027,0.020955315870570108,1.0991909954273654e-05,0.0007734424294233783,0.0004080466805402538,0.0392156862745098,0.01135806504330773,0.08297915401740538,0.025729298786011958,0.2947695035460993,0.006639541962655032
50.0,8283.0,555.0,280.0,90.0,302.0,431.0,1780.0,1482.0,700.0,,,,,,,3780.0,71.0,1.0,10660,1371.0,785.0,90.0,621.0,128,1225.0,1006.0,700,,,,,,,3780.0,55.0,1,6781,2558.0,810.0,90.0,1777.0,485,1240.0,1016.0,700,3780.0,38.0,1,6543.0,1156.0,459.0,90.0,727.0,700.0,905.0,514.0,597.0,,,,,,,3780.0,2293.0,1.0,3.0,0.011656246688566282,0.0060186383639658295,0.0053552302749018225,0.031338731727836786,0.349424358715411,0.038553394745820535,0.3697996918335902,0.0007694336967991558,0.023427164112271276,0.009344268984371813,0.0,0.057934302990684756,0.17405383525602106,0.0929516216705925,0.31382978723404253,0.004091914541114636
51.0,8168.0,3144.0,2917.0,300.0,567.0,431.0,811.0,528.0,256.0,,,,,,,3885.0,1369.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3255.0,14221.0,13324.0,90.0,927.0,256.0,1240.0,960.0,700.0,550.0,829.0,700,890.0,607.0,108,3780.0,179.0,2.0,1.0,0.06652537882801737,0.06290447838467512,0.08032845412352732,0.05920706698916815,0.15370632195516057,0.013515996115791408,0.38058551617873654,0.01503693281744636,0.2893488835969144,0.2718202962418901,0.0,0.07427684262134336,0.24185387573365716,0.17376336292806666,0.31382978723404253,0.00031778393905689586
52.0,3231.0,1281.0,537.0,240.0,927.0,456.0,1015.0,971.0,128.0,485.0,534.0,128,510.0,401.0,233,3960.0,111.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7155.0,379.0,62.0,240.0,497.0,233.0,385.0,147.0,398.0,,,,,,,9700.0,5098.0,1.0,1.0,0.027042492317473774,0.011562688756579516,0.05890753302392003,0.0970659375328636,0.19491011916784487,0.02514237724063722,0.3882896764252697,0.0012091100949701019,0.00761230180537746,0.001244542375647774,0.09803921568627451,0.03914038241542736,0.0688119813802874,0.02645406776589962,0.8386524822695036,0.00909968953580336
53.0,5025.0,1085.0,267.0,180.0,938.0,597.0,1050.0,1009.0,815.0,,,,,,,5040.0,2203.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10962.0,146.0,65.0,135.0,165.0,815.0,215.0,151.0,128.0,,,,,,,4890.0,20.0,1.0,1.0,0.022888629861184697,0.0057382000172577444,0.037486611924312754,0.09822273635503208,0.20197939810139365,0.02613967404141406,0.49922958397534667,0.024204185719310586,0.002869878488123588,0.0013057493777288121,0.029411764705882346,0.012011766628534076,0.0344059906901437,0.02717883674578728,0.4122340425531915,3.392075753978102e-05
54.0,7498.0,1162.0,99.0,210.0,1213.0,663.0,265.0,157.0,815.0,1355.0,1485.0,815,930.0,778.0,476,6990.0,3164.0,2.0,11050,1045.0,89.0,240.0,1168.0,815,940.0,780.0,476,,,,,,,6990.0,1329.0,1,3142,2291.0,2148.0,90.0,161.0,671,820.0,436.0,700,3780.0,1014.0,2,424.0,1548.0,663.0,150.0,986.0,476.0,645.0,625.0,128.0,310.0,326.0,128,125.0,115.0,727,4230.0,3885.0,2.0,3.0,0.024520504397583978,0.0021140736905686424,0.04819707247411639,0.12714270690924387,0.043425570591799634,0.0037792299818911893,0.699537750385208,0.03476741118536757,0.03140583338421771,0.013506345125882401,0.0392156862745098,0.07909789181238765,0.12143290831815423,0.11306396086247508,0.3537234042553191,0.006934116962342604
55.0,11109.0,264.0,126.0,155.0,291.0,134.0,100.0,263.0,281.0,680.0,461.0,281,255.0,459.0,524,2880.0,1000.0,2.0,10966,987.0,74.0,240.0,1106.0,815,380.0,229.0,524,,,,,,,5460.0,53.0,1,7039,140.0,65.0,150.0,180.0,128,185.0,229.0,524,4230.0,1000.0,1,8732.0,930.0,870.0,300.0,318.0,524.0,805.0,695.0,555.0,845.0,989.0,555,590.0,409.0,695,1140.0,1598.0,2.0,3.0,0.005489032531524849,0.0026965225645008196,0.028561228132809712,0.030181932905668313,0.010098969905069682,0.006561163163005537,0.27734976887519264,0.01098091804431938,0.018827217032016445,0.017729628269474027,0.13725490196078433,0.024513809445987907,0.15381501720299534,0.12574741801050915,0.0797872340425532,0.002851128936370015
56.0,8679.0,845.0,170.0,180.0,801.0,761.0,345.0,217.0,609.0,290.0,429.0,609,695.0,767.0,527,1440.0,363.0,2.0,11042,202.0,203.0,240.0,179.0,815,295.0,136.0,527,,,,,,,5100.0,102.0,1,4769,1688.0,54.0,240.0,1833.0,815,295.0,229.0,527,5100.0,85.0,1,6358.0,185.0,113.0,150.0,174.0,527.0,220.0,145.0,571.0,,,,,,,375.0,763.0,1.0,3.0,0.017802267669810322,0.003645698507205108,0.037486611924312754,0.0838153328425702,0.05958392243991112,0.005353909141012518,0.12942989214175657,0.003979071403447063,0.003663674665689687,0.0022850614110254213,0.0392156862745098,0.012747180911913712,0.03541793159279498,0.02609168327595579,0.011968085106382975,0.0013604009076480597
57.0,11694.0,291.0,2.0,240.0,486.0,809.0,725.0,507.0,128.0,2990.0,3143.0,128,1620.0,1016.0,770,3960.0,212.0,2.0,10394,161.0,27.0,240.0,318.0,798,695.0,745.0,128,370.0,211.0,128,1620.0,1392.0,770,3960.0,226.0,2,10379,212.0,115.0,240.0,323.0,798,695.0,569.0,128,3960.0,908.0,2,1062.0,1028.0,451.0,150.0,672.0,770.0,385.0,160.0,128.0,145.0,386.0,128,125.0,108.0,361,4230.0,28.0,2.0,3.0,0.006061248278054467,2.1572180516006558e-05,0.05890753302392003,0.05068882111683668,0.13633609371844072,0.012964858410098942,0.3882896764252697,0.0023192930003517413,0.020821884350003053,0.00918105031215571,0.0392156862745098,0.05344010459225364,0.0688119813802874,0.028809566950534517,0.3537234042553191,4.8203181767057236e-05
58.0,4613.0,135.0,58.0,135.0,168.0,815.0,285.0,204.0,485.0,,,,,,,5160.0,709.0,1.0,8834,1367.0,374.0,90.0,1024.0,700,1285.0,943.0,485,,,,,,,3780.0,1242.0,1,,,,,,,,,,,,,6405.0,1190.0,854.0,90.0,519.0,485.0,1240.0,897.0,700.0,,,,,,,3780.0,93.0,1.0,2.0,0.002755112853661121,0.0012296142894123738,0.021420921099607287,0.017246818803239035,0.047465158553827505,0.00501272865653623,0.5115562403697997,0.007782272247625748,0.024119191549123772,0.017403190925041823,0.0,0.040938061774799805,0.24185387573365716,0.162348251494836,0.31382978723404253,0.0001642478786136765
59.0,10507.0,682.0,95.0,240.0,776.0,815.0,200.0,168.0,233.0,,,,,,,5220.0,407.0,1.0,3903,508.0,284.0,240.0,416.0,286,985.0,824.0,128,750.0,714.0,128,510.0,484.0,233,3960.0,126.0,2,5407,5234.0,1659.0,90.0,3593.0,308,1040.0,686.0,233,3780.0,791.0,1,6078.0,2863.0,1096.0,90.0,1793.0,233.0,1035.0,547.0,609.0,,,,,,,3780.0,6564.0,1.0,3.0,0.014347780014835223,0.0020277849685046163,0.05890753302392003,0.08118624461036912,0.030296909715209045,0.004067921161063433,0.5177195685670262,0.004462715441435104,0.05817101219189514,0.022340555759578894,0.0,0.1450400392220951,0.20036429872495448,0.0989309657546657,0.31382978723404253,0.011716943775451726
60.0,234.0,122.0,83.0,300.0,275.0,609.0,820.0,631.0,815.0,,,,,,,5315.0,15.0,1.0,10565,3690.0,560.0,300.0,3370.0,411,1100.0,811.0,349,1155.0,1443.0,349,770.0,525.0,815,340.0,148.0,2,5830,362.0,184.0,150.0,268.0,391,385.0,117.0,815,3190.0,566.0,1,4688.0,1145.0,84.0,240.0,1241.0,815.0,760.0,680.0,609.0,,,,,,,7680.0,828.0,1.0,3.0,0.0024796015682950093,0.0017689188023125378,0.08032845412352732,0.028499316437059625,0.15552413653807312,0.016219195338949687,0.5274781715459682,0.00015388673935983117,0.02320327288270135,0.0016933937242420531,0.09803921568627451,0.09993462984147737,0.14470754907913377,0.12302953433593042,0.6595744680851064,0.001476445604494679
61.0,8585.0,2984.0,2737.0,150.0,346.0,411.0,585.0,559.0,128.0,400.0,451.0,128,1050.0,127.0,727,3300.0,1433.0,2.0,5563,239.0,23.0,150.0,315.0,476,915.0,667.0,128,400.0,642.0,128,1050.0,574.0,727,3300.0,95.0,2,1424,1378.0,1263.0,240.0,284.0,411,855.0,717.0,128,3960.0,34.0,2,5981.0,94.0,86.0,120.0,57.0,727.0,125.0,224.0,101.0,,,,,,,2880.0,2371.0,1.0,3.0,0.06313447070043446,0.059021485891793936,0.026776151374509106,0.035965927016510676,0.1080589779842456,0.014329580348004094,0.3204930662557781,0.015740415054519872,0.001811483584702123,0.0017341983922960786,0.0196078431372549,0.003186795227978428,0.016191054442420562,0.04040587062873709,0.2340425531914894,0.0042311681773305795
62.0,12419.0,1439.0,372.0,150.0,1167.0,281.0,115.0,136.0,128.0,280.0,266.0,128,775.0,791.0,700,4230.0,1572.0,2.0,13665,495.0,154.0,90.0,361.0,538,935.0,576.0,700,,,,,,,3780.0,135.0,1,,,,,,,,,,,,,6342.0,2444.0,1567.0,90.0,907.0,700.0,845.0,483.0,628.0,,,,,,,3780.0,1361.0,1.0,2.0,0.030391014093461906,0.008003278971438434,0.026776151374509106,0.1223051845619939,0.013128660876590589,0.003228092276198724,0.41602465331278893,0.01726829053816391,0.04964279172009526,0.03195005508630187,0.0,0.0726425886582775,0.16191054442420563,0.08733466207646312,0.31382978723404253,0.002428012118636957
63.0,12117.0,2183.0,2047.0,180.0,304.0,671.0,1200.0,897.0,349.0,1030.0,1285.0,349,340.0,256.0,481,920.0,995.0,2.0,12432,1087.0,713.0,180.0,494.0,671,1170.0,1735.0,349,3000.0,2406.0,349,570.0,501.0,481,350.0,120.0,2,,,,,,,,,,,,,12949.0,1539.0,1639.0,600.0,426.0,481.0,1740.0,1690.0,413.0,,,,,,,420.0,1703.0,1.0,2.0,0.04615873688672247,0.04413668133574941,0.037486611924312754,0.03154905878641287,0.23227630781660272,0.02320027294438758,0.07601438109912687,0.010925958494548013,0.031222649650933222,0.03341902313624679,0.3333333333333333,0.033338780846543556,0.34304796599878573,0.3060337017575648,0.01595744680851064,0.0030385857543530153
64.0,9449.0,171.0,71.0,150.0,202.0,614.0,455.0,191.0,815.0,,,,,,,3565.0,3724.0,1.0,38,152.0,144.0,150.0,88.0,431,795.0,501.0,815,,,,,,,2880.0,162.0,1,12360,661.0,245.0,210.0,571.0,233,375.0,174.0,815,5475.0,56.0,1,11106.0,1344.0,304.0,240.0,1225.0,815.0,780.0,762.0,609.0,,,,,,,7680.0,2775.0,1.0,3.0,0.0035180671823672777,0.001510052636120459,0.026776151374509106,0.020822378799032492,0.08180165623106442,0.004671548172059943,0.3477144324601952,0.04092288075976082,0.027253668763102725,0.006181907210184845,0.09803921568627451,0.09862722667102468,0.14875531268973893,0.13788729842362746,0.6595744680851064,0.004952430600808028
65.0,7564.0,151.0,136.0,150.0,107.0,614.0,455.0,182.0,815.0,,,,,,,3565.0,855.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7582.0,1064.0,148.0,180.0,1039.0,815.0,225.0,163.0,128.0,835.0,859.0,128,390.0,238.0,678,3960.0,1759.0,2.0,1.0,0.003094203666419413,0.0029122443696608853,0.026776151374509106,0.010831843516668419,0.08180165623106442,0.004435346298191743,0.3477144324601952,0.0093870911009497,0.02155461928314099,0.0029991431019708655,0.058823529411764705,0.08342866481451218,0.03642987249544627,0.029353143685450264,0.32978723404255317,0.0031385627239439487
66.0,10705.0,4845.0,4404.0,270.0,678.0,700.0,810.0,816.0,349.0,,,,,,,550.0,5758.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8185.0,950.0,338.0,150.0,702.0,349.0,50.0,80.0,815.0,2330.0,2295.0,815,945.0,774.0,403,5160.0,1116.0,2.0,1.0,0.10257497085938327,0.09498231081197687,0.06961799357372368,0.07088021874014092,0.1535043425570592,0.021074456079573783,0.03800719054956343,0.06328042560675343,0.019234291994870856,0.006875586567103276,0.0392156862745098,0.05589148553685243,0.0010119409026512847,0.014314187352781301,0.43617021276595747,0.001990612876676623
67.0,8425.0,131.0,19.0,150.0,204.0,101.0,155.0,127.0,128.0,,,,,,,4200.0,104.0,1.0,9480,496.0,336.0,90.0,278.0,579,1010.0,612.0,128,,,,,,,3780.0,2889.0,1,4471,273.0,63.0,240.0,404.0,815,215.0,161.0,128,4890.0,9767.0,1,13634.0,817.0,10.0,240.0,1046.0,128.0,785.0,468.0,809.0,,,,,,,3960.0,220.0,1.0,3.0,0.002670340150471548,0.000388299249288118,0.026776151374509106,0.02103270585760858,0.02120783680064633,0.002991890402330525,0.41294298921417566,0.0011321667252901864,0.01652724349188903,0.0001836210062431142,0.09803921568627451,0.08400065370158523,0.1497672535923902,0.0846167784018844,0.32978723404255317,0.00039098136322168644
68.0,11901.0,2292.0,36.0,240.0,2452.0,128.0,970.0,723.0,456.0,,,,,,,3960.0,306.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.0,1481.0,600.0,90.0,905.0,456.0,880.0,561.0,700.0,110.0,440.0,700,2315.0,1514.0,411,3420.0,4422.0,2.0,1.0,0.04846879304863834,0.0007550263180602295,0.05890753302392003,0.257440319697129,0.18582104625328216,0.018633703382935726,0.3882896764252697,0.0033525325360534647,0.030042132258655433,0.012220998082180601,0.0,0.07247916326197092,0.16899413074276462,0.10146765718427252,0.28191489361702127,0.007892824688598518
69.0,6777.0,1095.0,635.0,90.0,511.0,485.0,1240.0,995.0,700.0,,,,,,,3780.0,166.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6097.0,700.0,476.0,90.0,297.0,700.0,1935.0,1388.0,431.0,,,,,,,3780.0,1976.0,1.0,1.0,0.02310056161915863,0.013676762447148159,0.0053552302749018225,0.053317909349037754,0.24035548374065843,0.025772248904285748,0.3697996918335902,0.0018136651424551528,0.014145854959190737,0.009691108662831028,0.0,0.022797842784768752,0.3825136612021858,0.25131364377604637,0.31382978723404253,0.0035259734811088164
70.0,12335.0,982.0,327.0,150.0,758.0,281.0,155.0,168.0,128.0,,,,,,,4200.0,218.0,1.0,13445,379.0,296.0,150.0,189.0,485,385.0,179.0,128,,,,,,,3960.0,3.0,1,,,,,,,,,,,,,5340.0,93.0,25.0,150.0,184.0,128.0,840.0,157.0,238.0,,,,,,,3540.0,591.0,1.0,2.0,0.020705732754053196,0.007032530848218138,0.026776151374509106,0.07929330108318434,0.02120783680064633,0.004067921161063433,0.41294298921417566,0.002385244460077383,0.0017911298365594027,0.0004896560166483045,0.0392156862745098,0.01356430789344664,0.16089860352155436,0.02826599021561877,0.29255319148936176,0.001053328786761621
71.0,13171.0,1076.0,434.0,90.0,694.0,700.0,850.0,547.0,413.0,,,,,,,3780.0,4051.0,1.0,923,1927.0,52.0,165.0,1995.0,236,1075.0,900.0,413,,,,,,,3960.0,1109.0,1,,,,,,,,,,,,,7633.0,1592.0,1279.0,90.0,362.0,413.0,860.0,586.0,700.0,35.0,294.0,700,790.0,515.0,635,3780.0,793.0,2.0,2.0,0.022697891279008158,0.00934075416343084,0.0053552302749018225,0.07256283520874961,0.16158351848111493,0.014014644516179828,0.3697996918335902,0.0445172353148083,0.032301398302497404,0.026074182886522218,0.0,0.0281091681647328,0.1649463671321595,0.10599746330857039,0.31382978723404253,0.0014139599985003456
72.0,13743.0,32.0,45.0,240.0,195.0,128.0,785.0,517.0,809.0,,,,,,,3960.0,232.0,1.0,1474,1210.0,1217.0,300.0,257.0,571,815.0,800.0,809,,,,,,,3960.0,1965.0,1,,,,,,,,,,,,,4840.0,515.0,445.0,420.0,481.0,809.0,910.0,704.0,371.0,,,,,,,3960.0,185.0,1.0,2.0,0.0005722157465296175,0.0009491759427042886,0.05890753302392003,0.020086234094016192,0.14845485760452434,0.013227304936619165,0.3882896764252697,0.002539131199437214,0.010380411552787447,0.009058636307993634,0.21568627450980388,0.037832979244974675,0.17506577615867233,0.12737814821525636,0.32978723404255317,0.000328495757227353
